pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type
20191224.194120.00-S-CM.URMC.0.HH,2019-12-24 19:41:20.008393,0.76121175,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:34.206839,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_246000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2001,246000,single
20191224.194120.32-S-CM.URMC.0.HH,2019-12-24 19:41:20.328393,0.58518744,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.611016,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_246000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2033,246000,single
20191224.194125.70-S-CM.YOT.0.HH,2019-12-24 19:41:25.708393,0.30423474,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:05.443108,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHE__20191224T190000Z__20191224T210000Z.mseed_246000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2569,246000,single
20191224.194127.18-S-CM.URMC.0.HH,2019-12-24 19:41:27.188393,0.560622,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:34.207435,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_246000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2719,246000,single
20191224.194127.49-P-CM.URMC.0.HH,2019-12-24 19:41:27.498393,0.36875165,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.326350,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_246000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2750,246000,single
20191224.194127.58-S-CM.URMC.0.HH,2019-12-24 19:41:27.588393,0.39355147,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.611881,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_246000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2759,246000,single
20191224.194140.68-S-CM.PRA.0.HH,2019-12-24 19:41:40.688393,0.43667084,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:07.291650,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_249000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1067,249000,single
20191224.194140.90-S-CM.PRA.0.HH,2019-12-24 19:41:40.908393,0.41773787,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:31.592339,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_249000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1089,249000,single
20191224.194157.34-S-CM.ORTC.0.HH,2019-12-24 19:41:57.348393,0.4565838,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:33.838117,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_249000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2735,249000,single
20191224.194157.98-S-CM.ORTC.0.HH,2019-12-24 19:41:57.988393,0.3527181,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:39.060633,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_249000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2799,249000,single
20191224.194203.37-S-CM.URMC.0.HH,2019-12-24 19:42:03.378393,0.8588172,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:33.986382,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_252000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,338,252000,single
20191224.194203.39-S-CM.URMC.0.HH,2019-12-24 19:42:03.398393,0.49739257,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.888984,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_252000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,340,252000,single
20191224.194217.87-P-CM.URMC.0.HH,2019-12-24 19:42:17.878393,0.30025053,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:10.462353,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_975000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,288,975000,overlap
20191224.194218.85-S-CM.URMC.0.HH,2019-12-24 19:42:18.858394,0.9063056,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:27.204059,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_975000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,386,975000,overlap
20191224.194235.78-S-CM.URMC.0.HH,2019-12-24 19:42:35.788393,0.60501117,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:10.905865,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_975000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2079,975000,overlap
20191224.194235.86-S-CM.URMC.0.HH,2019-12-24 19:42:35.868394,0.3559442,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:27.204743,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_975000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2087,975000,overlap
20191224.194241.60-P-CM.URMC.0.HH,2019-12-24 19:42:41.608393,0.49627784,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:43.092255,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_975000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2661,975000,overlap
20191224.194241.70-P-CM.URMC.0.HH,2019-12-24 19:42:41.708393,0.3161355,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:10.463139,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_975000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2671,975000,overlap
20191224.194245.20-S-CM.URMC.0.HH,2019-12-24 19:42:45.208393,0.6100648,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:34.545274,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_255000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1521,255000,single
20191224.194245.58-S-CM.URMC.0.HH,2019-12-24 19:42:45.588393,0.5404339,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.877595,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_255000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1559,255000,single
20191224.194250.20-S-CM.GARC.0.HH,2019-12-24 19:42:50.208394,0.6082418,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:44.292532,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_978000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,521,978000,overlap
20191224.194259.48-P-CM.PRA.0.HH,2019-12-24 19:42:59.488393,0.5999471,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:31.380585,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_255000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2947,255000,single
20191224.194301.28-P-CM.URMC.0.HH,2019-12-24 19:43:01.288393,0.5931159,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:10.774828,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_978000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1629,978000,overlap
20191224.194303.43-S-CM.URMC.0.HH,2019-12-24 19:43:03.438394,0.33414367,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:27.811854,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_978000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1844,978000,overlap
20191224.194303.62-S-CM.URMC.0.HH,2019-12-24 19:43:03.628393,0.39216736,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:43.216059,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_978000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1863,978000,overlap
20191224.194303.79-S-CM.URMC.0.HH,2019-12-24 19:43:03.798393,0.55212796,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:11.072768,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_978000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1880,978000,overlap
20191224.194317.41-S-CM.PRA.0.HH,2019-12-24 19:43:17.418393,0.43826553,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:14.452567,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,240,981000,overlap
20191224.194317.56-S-CM.PRA.0.HH,2019-12-24 19:43:17.568393,0.3022575,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:40.385969,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,255,981000,overlap
20191224.194317.60-S-CM.PRA.0.HH,2019-12-24 19:43:17.608393,0.5592439,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:10.966764,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,259,981000,overlap
20191224.194322.60-P-CM.URMC.0.HH,2019-12-24 19:43:22.608394,0.973515,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:20.726302,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2261,258000,single
20191224.194322.66-P-CM.URMC.0.HH,2019-12-24 19:43:22.668393,0.915982,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.990742,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2267,258000,single
20191224.194322.66-P-CM.URMC.0.HH,2019-12-24 19:43:22.668393,0.87644607,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:33.980391,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2267,258000,single
20191224.194326.47-S-CM.URMC.0.HH,2019-12-24 19:43:26.478393,0.7019384,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:34.186048,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2648,258000,single
20191224.194326.60-S-CM.URMC.0.HH,2019-12-24 19:43:26.608394,0.50019443,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:21.079635,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2661,258000,single
20191224.194326.84-S-CM.URMC.0.HH,2019-12-24 19:43:26.848393,0.77635133,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:54.538688,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2685,258000,single
20191224.194331.31-P-CM.PRA.0.HH,2019-12-24 19:43:31.318393,0.95118964,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:14.181746,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1630,981000,overlap
20191224.194331.31-P-CM.PRA.0.HH,2019-12-24 19:43:31.318393,0.9633982,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:10.659265,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1630,981000,overlap
20191224.194331.36-P-CM.PRA.0.HH,2019-12-24 19:43:31.368393,0.96474516,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:40.220593,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1635,981000,overlap
20191224.194332.22-P-CM.GARC.0.HH,2019-12-24 19:43:32.228394,0.3857231,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:58.116595,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1723,981000,overlap
20191224.194338.50-P-CM.ORTC.0.HH,2019-12-24 19:43:38.508393,0.6495712,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:01.554019,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2351,981000,overlap
20191224.194339.16-P-CM.ORTC.0.HH,2019-12-24 19:43:39.168393,0.45091793,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:43.419677,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2417,981000,overlap
20191224.194340.67-P-CM.CHI.0.HH,2019-12-24 19:43:40.678393,0.8675927,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:28.155306,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2568,981000,overlap
20191224.194340.87-P-CM.CHI.0.HH,2019-12-24 19:43:40.878394,0.85058856,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:44.149685,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2588,981000,overlap
20191224.194341.41-S-CM.PRA.0.HH,2019-12-24 19:43:41.418393,0.6554708,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:10.967580,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2640,981000,overlap
20191224.194341.59-S-CM.PRA.0.HH,2019-12-24 19:43:41.598393,0.80231565,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:40.386662,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2658,981000,overlap
20191224.194341.67-S-CM.PRA.0.HH,2019-12-24 19:43:41.678393,0.65118325,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:14.459522,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_981000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2666,981000,overlap
20191224.194342.82-S-CM.GARC.0.HH,2019-12-24 19:43:42.828394,0.5968416,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:44.330505,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2783,981000,overlap
20191224.194355.80-P-CM.YOT.0.HH,2019-12-24 19:43:55.808393,0.7047494,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:08.336798,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_261000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2579,261000,single
20191224.194356.14-P-CM.YOT.0.HH,2019-12-24 19:43:56.148393,0.49744985,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:05.506890,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHE__20191224T190000Z__20191224T210000Z.mseed_261000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2613,261000,single
20191224.194358.70-S-CM.ORTC.0.HH,2019-12-24 19:43:58.708393,0.5662763,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:48.472043,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_984000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1371,984000,overlap
20191224.194358.87-S-CM.CHI.0.HH,2019-12-24 19:43:58.878394,0.34472054,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:44.173400,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_984000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1388,984000,overlap
20191224.194359.24-P-CM.FLO2.0.HH,2019-12-24 19:43:59.248393,0.473224,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:45.144420,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_984000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1423,984000,overlap
20191224.194407.08-S-CM.URMC.0.HH,2019-12-24 19:44:07.088393,0.521979,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:53.976837,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_264000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,709,264000,single
20191224.194407.28-S-CM.URMC.0.HH,2019-12-24 19:44:07.288393,0.53359604,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:34.089052,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_264000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,729,264000,single
20191224.194407.54-S-CM.URMC.0.HH,2019-12-24 19:44:07.548394,0.3347265,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:21.063590,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_264000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,755,264000,single
20191224.194412.79-S-CM.GARC.0.HH,2019-12-24 19:44:12.798393,0.69273067,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:36.019302,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_264000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1280,264000,single
20191224.194412.88-S-CM.GARC.0.HH,2019-12-24 19:44:12.888394,0.66679895,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:34.429201,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_264000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1289,264000,single
20191224.194422.00-S-CM.PRA.0.HH,2019-12-24 19:44:22.008393,0.3680224,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:14.040733,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_987000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,699,987000,overlap
20191224.194427.46-S-CM.YOT.0.HH,2019-12-24 19:44:27.468393,0.3504519,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:08.155002,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_264000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2745,264000,single
20191224.194429.50-P-CM.FLO2.0.HH,2019-12-24 19:44:29.508393,0.46954992,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:35.234080,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_264000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2949,264000,single
20191224.194430.49-S-CM.FLO2.0.HH,2019-12-24 19:44:30.498393,0.8090072,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:51.033227,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T190000Z__20191224T210000Z.mseed_267000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,48,267000,single
20191224.194431.38-S-CM.GARC.0.HH,2019-12-24 19:44:31.388394,0.37434447,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:50.860635,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_267000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,139,267000,single
20191224.194432.76-S-CM.URMC.0.HH,2019-12-24 19:44:32.768393,0.73025966,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:10.839784,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_987000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1777,987000,overlap
20191224.194438.95-S-CM.ORTC.0.HH,2019-12-24 19:44:38.958393,0.360047,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:48.483479,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_987000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2396,987000,overlap
